player_id,player_name,player_nickname,country,team__id,season_id
3089,Kevin De Bruyne,,"{'id': 22, 'name': 'Belgium'}",782,"{'season_id': 106, 'season_name': '2022'}"
3089,Kevin De Bruyne,,"{'id': 22, 'name': 'Belgium'}",782,"{'season_id': 43, 'season_name': '2020'}"
3090,Nicolás Hernán Otamendi,Nicolás Otamendi,"{'id': 11, 'name': 'Argentina'}",207,"{'season_id': 26, 'season_name': '2014/2015'}"
3090,Nicolás Hernán Otamendi,Nicolás Otamendi,"{'id': 11, 'name': 'Argentina'}",779,"{'season_id': 3, 'season_name': '2018'}"
3090,Nicolás Hernán Otamendi,Nicolás Otamendi,"{'id': 11, 'name': 'Argentina'}",779,"{'season_id': 106, 'season_name': '2022'}"
3090,Nicolás Hernán Otamendi,Nicolás Otamendi,"{'id': 11, 'name': 'Argentina'}",36,"{'season_id': 27, 'season_name': '2015/2016'}"
3091,Moussa Sissoko,,"{'id': 78, 'name': 'France'}",37,"{'season_id': 27, 'season_name': '2015/2016'}"
3091,Moussa Sissoko,,"{'id': 78, 'name': 'France'}",38,"{'season_id': 4, 'season_name': '2018/2019'}"
3091,Moussa Sissoko,,"{'id': 78, 'name': 'France'}",771,"{'season_id': 43, 'season_name': '2020'}"
3092,Dwight Gayle,,"{'id': 68, 'name': 'England'}",31,"{'season_id': 27, 'season_name': '2015/2016'}"
3093,Florian Grégoire Claude Lejeune,,"{'id': 78, 'name': 'France'}",206,"{'season_id': 90, 'season_name': '2020/2021'}"
3093,Florian Grégoire Claude Lejeune,,"{'id': 78, 'name': 'France'}",322,"{'season_id': 2, 'season_name': '2016/2017'}"
3094,Bamidele Alli,Dele Alli,"{'id': 68, 'name': 'England'}",768,"{'season_id': 3, 'season_name': '2018'}"
3094,Bamidele Alli,Dele Alli,"{'id': 68, 'name': 'England'}",38,"{'season_id': 4, 'season_name': '2018/2019'}"
3094,Bamidele Alli,Dele Alli,"{'id': 68, 'name': 'England'}",38,"{'season_id': 27, 'season_name': '2015/2016'}"
3095,Bruno Saltor Grau,Bruno Saltor,"{'id': 214, 'name': 'Spain'}",207,"{'season_id': 21, 'season_name': '2009/2010'}"
3095,Bruno Saltor Grau,Bruno Saltor,"{'id': 214, 'name': 'Spain'}",207,"{'season_id': 22, 'season_name': '2010/2011'}"
3095,Bruno Saltor Grau,Bruno Saltor,"{'id': 214, 'name': 'Spain'}",403,"{'season_id': 41, 'season_name': '2008/2009'}"
3095,Bruno Saltor Grau,Bruno Saltor,"{'id': 214, 'name': 'Spain'}",403,"{'season_id': 40, 'season_name': '2007/2008'}"
3096,Rob Elliot,,"{'id': 109, 'name': 'Ireland'}",37,"{'season_id': 27, 'season_name': '2015/2016'}"
3097,Pascal Groß,,"{'id': 85, 'name': 'Germany'}",189,"{'season_id': 27, 'season_name': '2015/2016'}"
3098,Victor Wanyama,,"{'id': 118, 'name': 'Kenya'}",38,"{'season_id': 4, 'season_name': '2018/2019'}"
3098,Victor Wanyama,,"{'id': 118, 'name': 'Kenya'}",25,"{'season_id': 27, 'season_name': '2015/2016'}"
3099,Hugo Lloris,,"{'id': 78, 'name': 'France'}",771,"{'season_id': 43, 'season_name': '2020'}"
3099,Hugo Lloris,,"{'id': 78, 'name': 'France'}",38,"{'season_id': 4, 'season_name': '2018/2019'}"
3099,Hugo Lloris,,"{'id': 78, 'name': 'France'}",771,"{'season_id': 106, 'season_name': '2022'}"
3099,Hugo Lloris,,"{'id': 78, 'name': 'France'}",38,"{'season_id': 27, 'season_name': '2015/2016'}"
3099,Hugo Lloris,,"{'id': 78, 'name': 'France'}",771,"{'season_id': 3, 'season_name': '2018'}"
3101,Vincent Kompany,,"{'id': 22, 'name': 'Belgium'}",36,"{'season_id': 27, 'season_name': '2015/2016'}"
3101,Vincent Kompany,,"{'id': 22, 'name': 'Belgium'}",782,"{'season_id': 3, 'season_name': '2018'}"
3102,Yann Jouffre,,"{'id': 78, 'name': 'France'}",165,"{'season_id': 27, 'season_name': '2015/2016'}"
3103,Milan Biševac,,"{'id': 203, 'name': 'Serbia'}",137,"{'season_id': 27, 'season_name': '2015/2016'}"
