,home_formation,home_position,away_formation,away_position,minute,ball_possession,home_goal
4114,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",31,0.7395397489539749,0
4115,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",52,0.6529516994633273,0
4116,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",66,0.0,0
4117,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",67,0.7490774907749077,0
4118,4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",0,0.5738526802930968,-1
4119,4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",63,0.8260869565217391,0
4120,4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",72,1.0,0
4121,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",72,0.8519736842105263,1
4122,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",80,0.6205128205128205,0
4123,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",343,"[1, 3, 4, 5, 7, 8, 9, 11, 17, 21, 23]",0,0.42485549132947975,-1
4124,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",352,"[1, 3, 4, 5, 7, 8, 10, 13, 15, 22, 24]",9,0.7160493827160493,0
4125,41212,"[1, 2, 3, 5, 6, 10, 13, 15, 19, 22, 24]",352,"[1, 3, 4, 5, 7, 8, 10, 13, 15, 22, 24]",12,0.5231335436382755,3
4126,41212,"[1, 2, 3, 5, 6, 10, 13, 15, 19, 22, 24]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",64,0.31496062992125984,0
4127,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",0,0.6145517540060632,-1
4128,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",58,0.7241379310344828,0
4129,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",0,0.47521519738794893,1
4130,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",0,0.6959896507115135,0
4131,41212,"[1, 2, 3, 5, 6, 10, 13, 15, 19, 22, 24]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",59,0.21895424836601307,0
4132,41212,"[1, 2, 3, 5, 6, 10, 13, 15, 19, 22, 24]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",68,0.27613412228796846,0
4133,41212,"[1, 2, 3, 5, 6, 10, 13, 15, 19, 22, 24]",4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",0,0.46013390139987825,2
4134,41212,"[1, 2, 3, 5, 6, 10, 13, 15, 19, 22, 24]",4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",43,0.33438735177865614,1
4135,41212,"[1, 2, 3, 5, 6, 10, 13, 15, 19, 22, 24]",4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",75,0.3589108910891089,0
4136,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",0,0.3288888888888889,1
4137,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",57,0.08333333333333333,0
4138,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",41212,"[1, 2, 3, 5, 6, 10, 13, 15, 19, 22, 24]",67,0.13815789473684212,-1
4139,41212,"[1, 2, 3, 5, 6, 10, 13, 15, 19, 22, 24]",352,"[1, 3, 4, 5, 7, 8, 10, 13, 15, 22, 24]",0,0.6571246819338422,2
4140,41212,"[1, 2, 3, 5, 6, 10, 13, 15, 19, 22, 24]",41212,"[1, 2, 3, 5, 6, 10, 13, 15, 19, 22, 24]",73,0.5606060606060606,0
4141,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",0,0.4007272727272727,1
4142,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",41212,"[1, 2, 3, 5, 6, 10, 13, 15, 19, 22, 24]",0,0.4918887601390498,-1
4143,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",41212,"[1, 2, 3, 5, 6, 10, 13, 15, 19, 22, 24]",45,0.5770171149144254,0
4144,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",65,0.5860566448801743,-1
4145,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",0,0.6090169992609017,-1
4146,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",70,0.7119741100323624,-2
4147,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",78,0.47103274559193953,0
4148,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",0,0.5008337965536409,0
4149,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",45,0.4329608938547486,0
4150,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",54,0.3888888888888889,0
4151,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",62,0.543613707165109,-1
4152,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",79,0.5567010309278351,0
4153,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",0,0.5779666557698594,-1
4154,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",0,0.6403695806680881,0
4155,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",4411,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 19, 23]",36,0.624263839811543,0
4156,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",4411,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 19, 23]",56,0.712280701754386,-2
4157,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",4411,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 19, 23]",64,0.7785388127853882,1
4158,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",0,0.5693069306930693,0
4159,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",19,0.6655546288573811,2
4160,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",61,0.5757575757575758,-1
4161,451,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",66,0.47560975609756095,0
4162,451,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",75,0.42857142857142855,0
4163,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",343,"[1, 3, 4, 5, 7, 8, 9, 11, 17, 21, 23]",0,0.6934137291280148,3
4164,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",343,"[1, 3, 4, 5, 7, 8, 9, 11, 17, 21, 23]",49,0.5651515151515152,2
4165,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",343,"[1, 3, 4, 5, 7, 8, 9, 11, 17, 21, 23]",64,0.6866812227074236,1
4166,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",0,0.4756554307116105,0
4167,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",13,0.3996148290804044,0
4168,4411,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 19, 23]",433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",68,0.5,0
4169,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",41212,"[1, 2, 3, 5, 6, 10, 13, 15, 19, 22, 24]",0,0.46882217090069284,-1
4170,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",41212,"[1, 2, 3, 5, 6, 10, 13, 15, 19, 22, 24]",34,0.43489254108723135,0
4171,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",41212,"[1, 2, 3, 5, 6, 10, 13, 15, 19, 22, 24]",45,0.5641025641025641,0
4172,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",41212,"[1, 2, 3, 5, 6, 10, 13, 15, 19, 22, 24]",76,0.7592592592592593,1
4173,41212,"[1, 2, 3, 5, 6, 10, 13, 15, 19, 22, 24]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",0,0.6627218934911243,0
4174,41212,"[1, 2, 3, 5, 6, 10, 13, 15, 19, 22, 24]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",20,0.7312430011198209,2
4175,41212,"[1, 2, 3, 5, 6, 10, 13, 15, 19, 22, 24]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",45,0.4306260575296108,1
4176,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",0,0.5646893974778141,1
4177,4411,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 19, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",59,0.05263157894736842,0
4178,4411,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 19, 23]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",59,0.3359683794466403,1
4179,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",4411,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 19, 23]",0,0.7121414276184123,0
4180,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",4411,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 19, 23]",71,0.33793103448275863,0
4181,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",4411,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 19, 23]",75,0.5947136563876652,0
4182,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",0,0.638095238095238,0
4183,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",17,0.5846016114592659,0
4184,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",45,0.5277207392197125,0
4185,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",56,0.6716867469879518,1
4186,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",74,0.5769230769230769,0
4187,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",0,0.5437956204379562,0
4188,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",6,0.5321888412017167,0
4189,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",38,0.584375,0
4190,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",45,1.0,0
4191,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",45,0.5221674876847291,0
4192,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",0,0.3651599796851194,0
4193,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",45,0.28893550078657576,-2
4194,4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",0,0.431266846361186,1
4195,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",0,0.550561797752809,0
4196,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",12,0.39222042139384117,0
4197,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",45,0.3723252496433666,2
4198,4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",0,0.5311053984575835,-2
4199,4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",48,0.5107832009080591,1
4200,4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",65,0.5338709677419354,0
4201,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",79,0.7160493827160493,0
4202,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",0,0.40811660474421263,-2
4203,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",0,0.5049019607843137,0
4204,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",17,0.6593591905564924,-1
4205,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",45,0.5479876160990712,0
4206,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",53,0.5662100456621004,-1
4207,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",60,0.5623306233062331,0
4208,41212,"[1, 2, 3, 5, 6, 10, 13, 15, 19, 22, 24]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",0,0.26863572433192684,0
4209,41212,"[1, 2, 3, 5, 6, 10, 13, 15, 19, 22, 24]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",17,0.34579439252336447,0
4210,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",45,0.13636363636363635,0
4211,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",45,0.3438485804416404,2
4212,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",55,0.27607361963190186,0
4213,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",3412,"[1, 3, 4, 5, 7, 8, 9, 11, 19, 22, 24]",59,0.3488372093023256,0
4214,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",3412,"[1, 3, 4, 5, 7, 8, 9, 11, 19, 22, 24]",64,0.2605633802816901,0
4215,343,"[1, 3, 4, 5, 7, 8, 9, 11, 17, 21, 23]",3412,"[1, 3, 4, 5, 7, 8, 9, 11, 19, 22, 24]",68,0.22884012539184953,-1
4216,343,"[1, 3, 4, 5, 7, 8, 9, 11, 17, 21, 23]",3412,"[1, 3, 4, 5, 7, 8, 9, 11, 19, 22, 24]",76,0.2631578947368421,0
4217,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",4231,"[1, 2, 3, 5, 6, 9, 15, 17, 19, 21, 23]",0,0.5048346055979643,1
4218,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",4231,"[1, 2, 3, 5, 6, 9, 15, 17, 19, 21, 23]",55,0.3625,0
4219,3511,"[1, 3, 4, 5, 7, 8, 10, 13, 15, 19, 23]",4231,"[1, 2, 3, 5, 6, 9, 15, 17, 19, 21, 23]",68,0.43838862559241704,0
4220,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",3412,"[1, 3, 4, 5, 7, 8, 9, 11, 19, 22, 24]",0,0.47352342158859473,2
4221,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",3412,"[1, 3, 4, 5, 7, 8, 9, 11, 19, 22, 24]",45,1.0,0
4222,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",45,0.38685344827586204,0
4223,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",67,0.24390243902439024,0
4224,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",77,0.5686274509803921,0
4225,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",41212,"[1, 2, 3, 5, 6, 10, 13, 15, 19, 22, 24]",0,0.460575296108291,0
4226,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",0,0.5138888888888888,0
4227,41212,"[1, 2, 3, 5, 6, 10, 13, 15, 19, 22, 24]",433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",0,0.5521172638436482,-1
4228,41212,"[1, 2, 3, 5, 6, 10, 13, 15, 19, 22, 24]",433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",49,0.5956416464891041,-1
4229,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",0,0.6055276381909548,-2
4230,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",343,"[1, 3, 4, 5, 7, 8, 9, 11, 17, 21, 23]",0,0.6923076923076923,-2
4231,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",343,"[1, 3, 4, 5, 7, 8, 9, 11, 17, 21, 23]",68,0.7583333333333333,0
4232,4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",41212,"[1, 2, 3, 5, 6, 10, 13, 15, 19, 22, 24]",0,0.4146341463414634,0
4233,4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",41212,"[1, 2, 3, 5, 6, 10, 13, 15, 19, 22, 24]",18,0.48605947955390333,0
4234,4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",41212,"[1, 2, 3, 5, 6, 10, 13, 15, 19, 22, 24]",45,0.4721141374837873,0
4235,4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",41212,"[1, 2, 3, 5, 6, 10, 13, 15, 19, 22, 24]",65,0.6037735849056604,0
4236,4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",41212,"[1, 2, 3, 5, 6, 10, 13, 15, 19, 22, 24]",66,0.36639676113360325,0
4237,41212,"[1, 2, 3, 5, 6, 10, 13, 15, 19, 22, 24]",352,"[1, 3, 4, 5, 7, 8, 10, 13, 15, 22, 24]",0,0.6310873915943963,2
4238,41212,"[1, 2, 3, 5, 6, 10, 13, 15, 19, 22, 24]",352,"[1, 3, 4, 5, 7, 8, 10, 13, 15, 22, 24]",69,0.7411764705882353,0
4239,4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",0,0.6076784643071386,0
4240,4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",46,0.42015968063872255,1
4241,4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",69,0.3333333333333333,0
4242,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",71,0.35766423357664234,0
4243,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",0,0.555327868852459,1
4244,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",64,0.5688073394495413,0
4245,4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",4411,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 19, 23]",0,0.534471853257432,2
4246,4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",45,0.4602649006622517,0
4247,4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",64,0.37406015037593987,0
4248,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",0,0.6254572055596196,0
4249,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",62,0.6365131578947368,0
4250,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",81,0.45161290322580644,1
4251,343,"[1, 3, 4, 5, 7, 8, 9, 11, 17, 21, 23]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",0,0.7005524861878453,0
4252,343,"[1, 3, 4, 5, 7, 8, 9, 11, 17, 21, 23]",4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",23,0.7555396711937098,-1
4253,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",58,0.8070175438596491,0
4254,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",61,0.8434065934065934,0
4255,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",70,0.8364116094986808,0
4256,4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",0,0.35727163461538464,-8
4257,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",0,0.2511111111111111,0
4258,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",11,0.325,0
4259,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",25,0.3952483801295896,-1
4260,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",38,0.4734006734006734,1
4261,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",0,0.40328151986183075,2
4262,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",32,0.34972677595628415,0
4263,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",4411,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 19, 23]",45,1.0,0
4264,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",4411,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 19, 23]",45,0.1780821917808219,0
4265,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",4411,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 19, 23]",58,0.36666666666666664,0
4266,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",61,0.2553846153846154,0
